SESSION 9724511

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

(159.9, 41.6, 243.5)

SESSION 1838383

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.8)

(153.2, 41.6, 266.6)

(153.2, 41.6, 266.2)

(153.2, 41.6, 265.7)

(153.2, 41.6, 265.4)

(153.2, 41.6, 265.1)

(153.2, 41.6, 264.6)

(153.2, 41.6, 264.3)

(153.2, 41.6, 264.0)

(153.2, 41.6, 263.6)

(153.2, 41.6, 263.2)

(153.2, 41.6, 262.9)

(153.2, 41.6, 262.5)

(153.2, 41.6, 262.1)

(153.1, 41.6, 261.8)

(152.9, 41.6, 261.5)

(152.5, 41.6, 261.3)

(152.2, 41.6, 261.2)

(151.9, 41.6, 261.1)

(151.5, 41.6, 261.1)

(151.1, 41.6, 261.1)

(150.7, 41.6, 261.1)

(150.3, 41.6, 261.0)

(149.9, 41.6, 260.9)

(149.5, 41.6, 260.7)

(149.2, 41.6, 260.6)

(148.9, 41.6, 260.3)

(148.8, 41.6, 259.9)

(148.7, 41.6, 259.6)

(148.7, 41.6, 259.2)

(148.8, 41.6, 258.8)

(149.0, 41.6, 258.5)

(149.2, 41.6, 258.2)

(149.6, 41.6, 257.9)

(149.9, 41.6, 257.8)

(150.2, 41.6, 257.8)

(150.6, 41.6, 258.0)

(150.9, 41.6, 258.1)

(151.3, 41.6, 258.1)

(151.6, 41.6, 258.0)

(151.9, 41.6, 257.8)

(152.2, 41.6, 257.6)

(152.4, 41.6, 257.4)

(152.7, 41.6, 257.2)

(153.1, 41.6, 257.0)

(153.4, 41.6, 257.0)

(153.7, 41.6, 257.0)

(154.1, 41.6, 256.9)

(154.4, 41.6, 256.6)

(154.6, 41.6, 256.4)

(154.9, 41.6, 256.2)

(155.2, 41.6, 256.1)

(155.5, 41.6, 255.8)

(155.6, 41.6, 255.5)

(155.8, 41.6, 255.1)

(156.0, 41.6, 254.8)

(156.2, 41.6, 254.5)

